scene,keep_ratio,method,lambda,mean_psnr,mean_ssim,mean_lpips,per_pose_psnr,kept_count,mask_hash,path_use_pose_meta,path_near,path_far,path_aspect
kitchen,0.5,combined,0.0,18.46433644896857,0.7648163505962917,0.019533018862629044,"[22.13982785156549, 20.81708213552142, 34.12622995819822, 20.13334727385952, 20.85268351123336, 20.336668847844294, 18.48664793026933, 18.641668953685443, 21.011128410033763, 19.237397438383002, 17.35446925701727, 18.194585619445512, 17.907706109815766, 18.150501161854105, 16.427346001889454, 19.706734522437937, 19.315670176163074, 17.50883848261948, 17.294060487234525, 17.42416473612415, 14.772915304008606, 15.958220410605028, 16.311531044810238, 15.774224095090688, 15.08699030777837, 15.709014754556772, 16.614346298784348, 15.93791434321653, 15.223106213930777, 18.5732102821857, 16.668403680973046, 18.669256698918545, 19.03981691612695, 18.07542560675127, 18.770640890967965]",926168,6c623a68e43d28e7,False,0.1,150.0,1.7777777777777777
kitchen,0.5,combined,0.2,25.443809083541698,0.9305856806891305,0.006102396526174354,"[26.66536633887071, 26.99605761675755, 37.61216495037598, 26.409874489294964, 27.03042994549486, 26.413552973906754, 26.006740437911517, 26.024571815563597, 27.406560979774778, 26.344445697014688, 24.915503924892413, 25.53213516735984, 25.19355798930234, 25.594962451175803, 24.24642084929284, 26.091574300772077, 26.36014807579118, 24.752831197166266, 24.74799578172789, 24.95465575799653, 22.236076606380514, 23.064015826571264, 23.66116136517235, 23.520438097013976, 22.518122426281014, 23.205821600839815, 23.7792225523164, 23.35927122245732, 22.57564284077738, 25.203090576299925, 23.55711213206269, 26.205040454986435, 26.130614261092163, 26.173462746479288, 26.044674474786223]",926168,cd1b5eafb679896b,False,0.1,150.0,1.7777777777777777
kitchen,0.5,combined,0.4,26.053726373958273,0.9398850560188293,0.005305948248964601,"[25.282327194115638, 27.208600858901644, 37.05913408660209, 26.456358769751702, 27.417423340033544, 26.35574288500377, 26.93403518047946, 26.850397479284418, 27.40369666087547, 27.080907689691163, 25.783877553571635, 26.36708105832192, 26.022025188366044, 26.29374643848844, 25.206582206001244, 25.944073849285925, 27.172147529154344, 25.667005914593226, 25.678280973159005, 25.893098828304247, 23.196347259880056, 23.982365055248223, 24.61797365825397, 24.504561508994094, 23.49062189296534, 24.168868127257088, 24.713201361018655, 24.304069567841495, 23.532468032948923, 25.82012642288827, 24.49930163377168, 26.69959370357752, 26.767219066007108, 26.79821465088116, 26.70894746302106]",926168,68231bf1b8f33f31,False,0.1,150.0,1.7777777777777777
kitchen,0.5,combined,0.5,26.255058606554414,0.9431841867310661,0.005026343997035707,"[24.510183750440277, 27.05181449477739, 36.60322336580397, 26.286043406834246, 27.510726449661192, 26.186370417928828, 27.301356278591893, 27.10531254984017, 27.212109684998662, 27.337575638108007, 26.127081193090397, 26.718848642096905, 26.381146441082038, 26.522529408583484, 25.602363616170326, 25.744336325000585, 27.49110762016048, 26.025253439142272, 26.049819555964454, 26.265681577530838, 23.575274024335346, 24.345202115212867, 25.01234368420672, 24.899410416891943, 23.88234564837753, 24.581160481335118, 25.10958252390745, 24.70920354163306, 23.94776326309334, 26.183724625753747, 24.87408909431604, 26.837236242061167, 26.990389040576204, 27.014407779469597, 26.932034892427886]",926168,d8285a8fa9d6b3cf,False,0.1,150.0,1.7777777777777777
kitchen,0.5,combined,0.6,26.391909923328825,0.9456516827855791,0.004802775030423488,"[23.812023089828823, 26.757120731326694, 35.44852480922001, 26.09106494429981, 27.525623055733035, 25.853538784036978, 27.643468164573406, 27.3359154885083, 27.019737409711833, 27.514191408125512, 26.387020949609937, 27.019185545962884, 26.678194013419375, 26.633141368161777, 25.944798430913263, 25.493543324532084, 27.76208078308942, 26.373783444502532, 26.390812337998856, 26.590429046448666, 23.93184205799536, 24.70304842727222, 25.390806446461326, 25.260923984983, 24.253534246044733, 24.951851505481176, 25.4823751168652, 25.080753675771454, 24.321742927764838, 26.506598967576164, 25.235873392266765, 26.905381479453887, 27.147370502771725, 27.156338309265124, 27.114209146532545]",926168,660d84f3b1119284,False,0.1,150.0,1.7777777777777777
kitchen,0.5,combined,0.7,26.47601315945139,0.9477466089384896,0.00460459875342037,"[22.593775569169196, 26.074388193792274, 34.44972252697752, 25.98312364482231, 27.438083069809046, 25.36717886294251, 27.99525818573916, 27.53526464538622, 26.551433591208777, 27.597618854343885, 26.564431706391613, 27.26926744965678, 26.902444455939865, 26.607507733370763, 26.335997101194593, 24.980724158403266, 28.018618225704273, 26.740015629668665, 26.7569103888939, 26.94088674676106, 24.2778012016689, 25.03332536811992, 25.78870014600852, 25.649350706761137, 24.67246224541006, 25.374870301422035, 25.885227428669534, 25.48473562569017, 24.744452788062553, 26.91638601311787, 25.613011734685195, 26.931375595527754, 27.175624978355994, 27.26100331141625, 27.149482395707032]",926168,662c08fffe5877a8,False,0.1,150.0,1.7777777777777777
kitchen,0.5,combined,0.8,26.476150080304382,0.9495503221239362,0.004449510584319276,"[21.392157203905448, 25.346033312920092, 33.27459116575551, 25.403917476823676, 27.2848528872162, 24.736410621222745, 28.390656948385793, 27.728067334768745, 25.760200252336816, 27.254967173565948, 26.474464656383013, 27.52070847288632, 27.047971947429122, 26.34293744085327, 26.70004533497931, 24.258569599398992, 28.297961885661763, 27.152207720523332, 27.173538677203453, 27.36248055516643, 24.68222925694635, 25.43843201956338, 26.281047996605402, 26.083743276682924, 25.126078815258627, 25.825015455327645, 26.295579120563186, 25.9257867777532, 25.200521293159586, 27.305362499701047, 26.048468173311107, 26.58469884555324, 27.023847924254312, 27.016995760692495, 26.9247049278951]",926168,87ea16a6e46d97b2,False,0.1,150.0,1.7777777777777777
kitchen,0.5,combined,1.0,22.86563259570744,0.9369528821536472,0.007214627049065062,"[13.473097538929931, 15.070150926143057, 19.880073589948086, 15.293323227236279, 16.4657889487902, 20.371179909195668, 29.49807728831551, 25.470336230225982, 12.07019139683609, 15.203135208975757, 16.5035877707819, 19.6682098412333, 23.941253459995643, 16.975691598224053, 28.40972423420236, 13.561712155286758, 29.213808548723673, 29.24441074599974, 26.647098812675523, 29.363528311909842, 26.42666191976458, 27.215269322166037, 28.538918495103502, 28.181213718090333, 25.980824728297964, 27.9396861386466, 27.8936248397553, 27.899447145276955, 27.503123689618928, 29.22739222377343, 28.1856237355259, 16.70790612773797, 20.84724872612457, 20.463112805910217, 20.962707490338786]",926168,51a91088d0881b69,False,0.1,150.0,1.7777777777777777
