scene,keep_ratio,method,lambda,mean_psnr,mean_ssim,mean_lpips,per_pose_psnr,kept_count,mask_hash,path_use_pose_meta,path_near,path_far,path_aspect
truck,0.5,visibility,,19.94408680620402,0.8762148901035911,0.011565567276097442,"[21.439261000983755, 20.64123187686146, 18.496920073484567, 18.309414175428426, 18.53186501078455, 19.27718350461242, 18.615981281115207, 18.72093316002708, 18.669505761264578, 18.551069833351903, 18.453213226214043, 17.79976697808355, 17.91954153170911, 19.185535932938834, 18.22123122277197, 19.13411450266665, 19.91758461775697, 19.295082166163247, 17.458012781954448, 17.473421695731354, 18.19176300142385, 19.94411561235594, 20.096075088824982, 20.588923589613344, 19.786634254436777, 19.44398756501564, 18.65841606851407, 18.588369964570845, 19.359250928364663, 19.821140569817327, 20.154726794403924, 19.517447016745646, 19.9888328583015, 18.844128456239556, 19.915227945587542, 21.06936510919217, 21.64352315529594, 21.96310325264822, 22.17341663960404, 22.05147734359363, 22.15512456547174, 21.95075706990305, 22.192674526967036, 22.106453712530495, 20.760634012972695, 19.859651753221453, 18.84448851228328, 17.28357839988719, 17.37157869409362, 19.490709880362328, 17.922366160528814, 18.897667551808386, 18.652122597482897, 22.740956208179707, 22.892605756833497, 20.49639052060535, 20.655371581613228, 22.21276144070757, 22.092191956783278, 22.336959725333983, 21.686574512693166, 19.6036102952038, 16.771028099347394, 19.53336401077223, 19.892086932919682, 21.97207221722952, 23.296042301872983, 22.78685189559253, 21.781734851860705, 21.182280109801912, 18.59103550219126, 18.967476587696762, 19.050502218763924, 19.299712546337908, 20.69003300656537, 21.82035200663306]",1270613,627015b61742ce87,False,0.1,150.0,1.7777777777777777
truck,0.5,path_aware_v5_pure_sum,,28.702318726703442,0.9760066513952456,0.0024491802848244427,"[29.790753183082174, 27.97701721386669, 23.50095817438225, 23.48225404386349, 24.23714036847985, 27.535529880787198, 28.031444282757473, 27.808553738882104, 27.701219699262957, 28.00278450029225, 28.688098290262815, 26.53041426468552, 29.54458349058344, 33.8040495516431, 33.22664707653736, 32.453005275872826, 31.739534940749373, 29.125889279692977, 24.766080872198483, 24.29361377731631, 26.61018270203993, 30.97630461383623, 30.225592788332275, 29.917012022675923, 27.790646795529582, 26.98716431121797, 26.084727312650315, 27.514811216867102, 30.925723055609158, 30.66492792223982, 30.91951808208293, 31.587756677786306, 33.41493234697127, 27.402322844182265, 32.805345160696284, 31.126723325434543, 31.77582998483178, 31.570004314935396, 31.416651120673848, 30.327841316959457, 29.512545216470926, 28.417395375442545, 27.861792351899204, 27.60019674556292, 27.434194874284902, 27.65725426765821, 27.47504200991958, 22.30628440261235, 24.09918212994045, 27.9952560185697, 23.325791378529303, 28.377730952404544, 24.97839469981698, 32.90926640011878, 29.297128842664364, 25.50309459777043, 25.48479550140057, 26.369424752310238, 26.24053170484934, 27.17902846129705, 27.587797576981515, 27.763846465330545, 21.48113876974132, 33.51139912530873, 31.47044419561606, 31.42948001960795, 29.86622257780082, 28.628994842962804, 34.870955242867105, 27.645724719026052, 27.97269992941348, 37.12800642437045, 29.170224920174967, 31.055619070080542, 31.620559764376893, 27.865189081528975]",1270613,3f1aa4e703825a89,False,0.1,150.0,1.7777777777777777
truck,0.5,path_aware_v5_linear_falloff,,28.550127637453205,0.9752164083091837,0.0025348944940273405,"[29.25106307540821, 27.572089676623595, 23.283205661272966, 23.272236141651447, 24.010230409692642, 27.123635637269423, 27.49321446936047, 27.41220363151212, 27.288984535300287, 27.651384408491055, 28.299131407129046, 26.33336961234466, 29.333770404454533, 33.64394606608263, 33.095807242639516, 32.22802376932728, 31.430807383239653, 28.836502080457905, 24.351329793210862, 23.885383115186084, 26.162035296224822, 30.649320841378184, 30.006604407408556, 29.759475250821698, 27.661517259704492, 26.86284022646689, 25.927253308669677, 27.197276621320064, 30.95250994871888, 30.72505153407267, 30.98273421302007, 31.575131532905107, 33.28392781313653, 27.078376979747812, 32.702971731411246, 31.15348104495088, 31.77783612131481, 31.621943127321288, 31.499786462055766, 30.37830057693336, 29.585379195806, 28.6395394132377, 28.1516828819219, 27.92785637236173, 27.236831640898856, 27.342189764900553, 27.049853252972067, 21.98767278587556, 23.704858983963657, 27.59444489831106, 22.98668188340382, 27.922440125486226, 24.722703581655303, 32.799746457467215, 29.387177183024757, 25.21967508018525, 25.790818097538427, 26.81095390463232, 26.568605346299258, 27.35594995191147, 27.472710927869294, 27.61127531385187, 21.145300405292716, 33.16284361649255, 31.100052232695617, 31.435617965738917, 30.251699338730123, 28.967697090100607, 34.65135521125166, 27.42128728006232, 27.460179847187597, 36.988272899843395, 28.786962207931424, 31.10301315803936, 31.55417337383442, 28.15750595743102]",1270613,1e113bc62a061afe,False,0.1,150.0,1.7777777777777777
truck,0.5,combined_0.7,0.7,23.69579238215656,0.9506871747343164,0.00527629940648024,"[24.583444923348647, 24.500169800735705, 21.400798802237894, 21.226495265901228, 21.7915453636304, 23.95455850289117, 24.03606623372439, 23.86731246415089, 23.78857151314312, 24.220792987562206, 24.939734810443234, 23.686830422199215, 25.862861568157868, 29.10101259876498, 28.978666544724888, 28.018445079704726, 26.85410726381333, 25.393162565590146, 21.906669813755677, 20.99727087385981, 22.426464820365695, 25.280610211902474, 25.13924480382475, 25.466640415148, 23.964021708348767, 23.775519808785216, 22.85128468674209, 23.76858202221584, 23.65845109302966, 23.24389610400057, 23.21435017373539, 24.034262760610584, 26.18998118406789, 23.137103091664905, 25.570033987987053, 24.28783515941496, 24.46175356092198, 24.444992999316376, 24.3663394837308, 23.960980983931677, 23.181453631005606, 21.932403610386466, 21.139803302886637, 20.831487959633318, 21.591612791083, 22.026473656839244, 22.94867645172003, 19.766087818819248, 20.823454699250277, 24.044763849265067, 20.767602807939376, 23.673336437360124, 21.678248078703856, 25.284474676003605, 22.725278558445847, 21.41843075571872, 20.417406753324315, 20.932437284564926, 19.8148928540072, 21.014184805635217, 22.09475247937594, 22.00000396534613, 18.704016856146488, 28.49762769909928, 28.40780928086931, 25.094313372371012, 23.77404510584459, 22.30903058363871, 29.711363182343288, 22.948820625427473, 23.880387958364967, 31.399608668564042, 23.74907388645182, 24.17464580361932, 24.396476228912526, 21.374868106847522]",1270613,f78b4b720d197f33,False,0.1,150.0,1.7777777777777777
